"customer_id","customer_name","birth_year","birth_month","gender","address","address_2","city","state_abv","zip_code","per_capita_income_for_zip_code","customer_annual_income"
1768,"Madison Neufelder",1991,10,"Female","5225 Bayview Street",NULL,"Los Angeles","CA","90007",13002,26513
1769,"Adrianna Cook",1941,11,"Female","3863 Pine Street","3","Valdosta","GA","31601",12672,8526
1770,"Kyra Gao",1980,2,"Female","5191 Grant Drive","6728","Mount Pleasant","NC","28124",20041,40867
1771,"Oakley Taylor",1985,10,"Male","801 River Street",NULL,"Summerville","GA","30747",14514,29594
1772,"Lorelai Brown",1984,3,"Female","1496 Rose Street",NULL,"Los Angeles","CA","90006",11395,23238
1773,"Addison Faraday",1970,12,"Female","9639 Third Boulevard",NULL,"Monaca","PA","15061",20142,41071
1774,"Winter Clark",1955,2,"Female","230 Plum Avenue",NULL,"O Fallon","MO","63366",25350,17056
1775,"Lainey Brooks",1983,3,"Female","1644 Park Avenue",NULL,"Newark","DE","19711",31719,64672
1776,"Kadence Morales",1957,6,"Female","171 Catherine Lane","58","Clovis","CA","93612",17301,26975
1777,"Camilla Bailey",1989,4,"Female","2328 Little Creek Avenue",NULL,"Philadelphia","PA","19133",10016,20424
1778,"Deborah Clark",1959,10,"Female","8179 Valley Stream Drive",NULL,"Holly","MI","48442",22680,46244
1779,"Perla Phillips",1981,11,"Female","9324 Catherine Street","13","Arnold","MO","63010",21744,44334
1780,"Magnus Brooks",1956,6,"Male","547 West Drive",NULL,"Port Chester","NY","10573",35269,71909
1781,"Renee Williams",1953,5,"Female","211 Valley Street",NULL,"Mendham","NJ","7945",91180,185909
1782,"Achilles Edwards",1943,7,"Male","2012 Forest Avenue",NULL,"Hickory","NC","28602",17850,21867
1783,"Briar Gomez",1979,12,"Female","1943 Birch Street",NULL,"North Lawrence","OH","44666",21201,43229
1784,"Layne Mitchell",1956,2,"Male","106 Littlewood Drive","10","Houston","TX","77067",15401,24420
1785,"Aubree Hill",1966,1,"Female","2206 South Drive",NULL,"Brooksville","FL","34601",15524,31655
1786,"Collins Lewis",1936,1,"Female","4819 Martin Luther King Drive","8","North Andover","MA","1845",41665,66745
1787,"Keenan Allen",1997,4,"Male","4932 South Boulevard",NULL,"Moorhead","MN","56560",20214,41214
1788,"Moshe Martin",1970,6,"Male","5642 Bayview Avenue",NULL,"Albuquerque","NM","87114",24403,49756
1789,"Milan Faraday",1953,6,"Male","5807 Lincoln Street","5","Warner Robins","GA","31093",15334,28104
1790,"Mckenna Braun",1965,3,"Female","336 Catherine Lane",NULL,"Highland","MI","48357",25838,52680
1791,"Aylin Myers",1958,3,"Female","7360 Lexington Drive",NULL,"Jeffersonville","KY","40337",13602,27733
1792,"Brycen Adams",1959,2,"Male","3270 Grant Avenue","88","Geneva","IN","46740",10493,21397
1793,"Shiloh Martin",1972,10,"Male","9070 West Street",NULL,"Rancho Cucamonga","CA","91730",24603,50163
1794,"Mckenna Wilson",1994,5,"Female","309 River Avenue","70","Hancock","WI","54943",13210,26939
1795,"Silas Kelly",1967,10,"Male","653 Mill Street",NULL,"Minneapolis","MN","55421",20662,42129
1796,"Jewel Perry",1971,12,"Female","33 North Avenue","342","Palisades Park","NJ","7650",22278,45422
1797,"Alessandro Davis",1982,12,"Male","550 Forest Street",NULL,"Helena","MT","59601",20305,41401
1798,"Abigail Morales",2000,6,"Female","534 Second Lane",NULL,"San Diego","CA","92126",27394,55854
1799,"Nyla Fernandez",1953,11,"Female","1426 Fifth Avenue",NULL,"Strafford","NH","3884",24779,50523
1800,"Melvin Brown",1946,3,"Male","2834 West Street",NULL,"Mobile","AL","36695",25381,48060
1801,"Skyler Robinson",1979,10,"Male","344 11th Street","5","Brownsville","TX","78520",12684,25861
1802,"Monserrat Schmidt",1990,3,"Female","685 Jefferson Avenue","5","Jersey City","NJ","7307",21916,44688
1803,"Charli Neufelder",1979,1,"Female","8676 River Avenue",NULL,"Rosedale","NY","11422",24412,49776
1804,"Owen Roman",1998,10,"Male","5 Lafayette Avenue",NULL,"Hudson","OH","44236",42201,86042
1805,"Dane Morales",1993,1,"Male","2282 Main Drive",NULL,"Belleville","IL","62223",23778,48484
1806,"Kaysen Baker",1965,5,"Male","703 12th Street",NULL,"Drums","PA","18222",23450,47814
1807,"Tara Anwar",1999,8,"Female","621 Fifth Boulevard","1","Baker","LA","70714",17440,35559
1808,"Dallas Murphy",1981,7,"Male","5661 Forest Avenue",NULL,"Le Mars","IA","51031",19853,40478
1809,"Brady Gomez",1974,3,"Male","4391 Lexington Lane",NULL,"Charlotte","NC","28215",17817,36323
1810,"Luciana Faraday",1985,3,"Female","404 Main Lane","3","Billings","MT","59102",20231,41249
1811,"Guillermo Morales",1957,9,"Male","641 Martin Luther King Avenue",NULL,"Bernalillo","NM","87004",15966,29769
1812,"Magdalena Gray",1996,3,"Female","459 East Avenue","7","Atherton","CA","94027",150583,307018
1813,"Erick Reed",1999,11,"Male","1693 Spruce Street",NULL,"Jackson","MI","49203",17783,36264
1814,"Rosemary Sanders",1983,4,"Female","478 East Drive",NULL,"Scottsdale","AZ","85260",36300,74016
1815,"Opal Ward",1973,12,"Female","515 South Street",NULL,"Cleveland","OH","44118",27250,55565
1816,"Aden Ward",1988,6,"Male","8486 Catherine Street",NULL,"Blacksburg","VA","24060",24640,50242
1817,"Brock Ramirez",1976,4,"Male","881 Plum Street",NULL,"Woodbine","NJ","8270",22697,46278
1818,"Darren Turner",1988,5,"Male","6692 Lake Street",NULL,"Taylorsville","KY","40071",21444,43724
1819,"Amia Leroux",2001,4,"Female","724 Essex Drive",NULL,"Louisville","KY","40207",31636,64504
1820,"Edith Burns",1978,2,"Female","66 Norfolk Avenue",NULL,"Choctaw","OK","73020",21884,44624
1821,"Stefan Thomas",1970,12,"Male","469 Catherine Avenue",NULL,"San Antonio","TX","78209",36852,75137
1822,"Brantley Russell",1949,3,"Male","6339 Lafayette Avenue",NULL,"Carpinteria","CA","93014",21191,36724
1823,"Lance Reyes",1958,4,"Male","747 Rose Drive",NULL,"Concord","NC","28027",25299,51581
1824,"Dustin Williams",1972,11,"Male","305 Elm Street","81","Franconia","NH","3580",21159,43144
1825,"Josephine Chen",1929,1,"Female","365 Mountain View Boulevard","363","Donaldsonville","LA","70346",16474,27150
1826,"Simeon Flores",1972,5,"Male","166 12th Street",NULL,"Annandale","VA","22003",30622,62432
1827,"Jovanni El-Mafouk",2001,11,"Male","62 East Boulevard",NULL,"Fontana","CA","92335",13739,28006
1828,"Trey Jackson",1957,10,"Male","8915 Sixth Avenue",NULL,"Marietta","GA","30062",33093,67470
1829,"Sarai Brown",2002,1,"Female","76 Federal Avenue",NULL,"Manhattan","KS","66503",25658,52315
1830,"Joyce Fisher",1999,8,"Female","6030 Third Lane","76","Attleboro","MA","2703",26693,54424
1831,"Rylan Morgan",1997,7,"Male","90072 George Drive",NULL,"Mulvane","KS","67110",22195,45254
1832,"Hannah Adams",1985,7,"Female","90 El Camino Avenue",NULL,"Buffalo","NY","14210",15461,31525
1833,"Amiya Davis",1975,3,"Female","5380 12th Boulevard",NULL,"Hot Springs National Park","AR","71913",15857,32330
1834,"Griffin King",1989,9,"Male","7154 Lafayette Drive",NULL,"Las Cruces","NM","88005",16670,33993
1835,"Paulina Jones",1979,7,"Female","903 Norfolk Boulevard",NULL,"Mobile","AL","36610",9284,18935
1836,"Haley Sanders",1946,8,"Female","658 Plum Avenue","7","Fort Lauderdale","FL","33309",21084,42593
1837,"Ronan Morgan",1998,6,"Male","21 Birch Drive",NULL,"Saint Louis","MO","63119",31909,65058
1838,"Lainey Taylor",1969,7,"Female","312 Burns Boulevard",NULL,"Chesapeake","VA","23321",24312,49570
1839,"Alora White",1972,12,"Female","112 Elm Avenue","844","North Hollywood","CA","91606",16892,34441
1840,"Bailee Labelle",1989,7,"Female","352 Hill Lane",NULL,"Vancouver","WA","98663",20649,42101
1841,"Kelsey Burns",1949,1,"Female","836 Summit Boulevard","1677","Candor","NY","13743",18323,40516
1842,"Curtis Roman",1986,11,"Male","87 Ocean Avenue",NULL,"Dearborn","MI","48126",11773,24009
1843,"Elijah Wilson",1987,2,"Male","515 Spruce Boulevard",NULL,"Wyoming","MI","49519",18431,37579
1844,"Leighton Cook",1967,2,"Female","9458 Park Boulevard",NULL,"El Cajon","CA","92021",20673,42152
1845,"Zoe Adams",1956,7,"Female","457 Summit Lane",NULL,"Parma","MO","63870",11636,23725
1846,"Joanna Harris",1998,9,"Female","89 Oak Lane",NULL,"Buffalo","NY","14215",14456,29475
1847,"Adalyn Sanchez",1937,5,"Female","6577 Catherine Lane",NULL,"Santa Barbara","CA","93101",23071,34903
1848,"Quincy Fox",1980,5,"Male","9995 Pine Avenue",NULL,"Middletown","OH","45042",19293,39336
1849,"Chloe Nguyen",1987,5,"Female","412 Fifth Boulevard",NULL,"New York","NY","10002",19744,40256
1850,"Marcus Ramirez",2002,2,"Male","6039 Valley Stream Street",NULL,"Petaluma","CA","94954",26752,54547
1851,"Harmoni Fox",1965,5,"Female","2855 Sixth Avenue",NULL,"Naperville","IL","60565",41979,85596
1852,"Douglas Abe",1982,6,"Male","300 West Avenue","4","Cullman","AL","35055",17198,35060
1853,"Vicente Gao",1951,2,"Male","5844 Littlewood Street","6007","Wagoner","OK","74477",15195,30983
1854,"Darian Lonsdale",1964,10,"Male","22 First Boulevard",NULL,"East Peoria","IL","61611",22416,45707
1855,"Gwendolyn Rogers",1976,11,"Female","429 Grant Boulevard",NULL,"Elmer","NJ","8318",24417,49788
1856,"Galilea Clark",1950,12,"Female","829 Mill Boulevard",NULL,"Manassas","VA","20109",24016,50753
1857,"Eileen Chen",1931,9,"Female","336 North Street","3","Cincinnati","OH","45224",18959,16296
1858,"Daniel Martinez",1998,8,"Male","894 Catherine Boulevard",NULL,"Fort Plain","NY","13339",15242,31077
1859,"Daleyza Campbell",1992,6,"Female","444 Forest Boulevard",NULL,"Holland","MI","49423",18877,38487
1860,"Jayla Jenkins",1960,12,"Female","26 Martin Luther King Drive",NULL,"Houston","TX","77081",15862,32347
1861,"Reina Cox",1982,4,"Female","48190 Plum Drive","23","Lavallette","NJ","8735",19848,40470
1862,"Conner Harris",1970,8,"Male","6427 Martin Luther King Drive",NULL,"Syracuse","NY","13210",18649,38028
1863,"Angela Jenkins",1936,4,"Female","9915 Burns Lane",NULL,"Dover","DE","19901",17634,25567
1864,"Lorenzo Thomas",1987,1,"Male","97542 Hillside Lane",NULL,"Liverpool","NY","13090",25429,51848
1865,"Finnegan Campbell",1971,8,"Male","7944 Hill Lane","7","Lagrange","IN","46761",14263,29081
1866,"Yusuf Rivera",1985,9,"Male","2066 Ninth Lane",NULL,"Willowbrook","IL","60527",45307,92375
1867,"Amber Masvidal",1988,10,"Female","5295 Pine Street",NULL,"Marietta","GA","30067",30747,62692
1868,"Emory Lopez",1961,10,"Male","2130 Valley Stream Lane","779","Salt Lake City","UT","84120",17276,35229
1869,"Halle Rivera",1979,3,"Female","73 Oak Street",NULL,"Dallas","TX","75206",37234,75918
1870,"Tinley Watson",1980,11,"Female","364 12th Drive","2","Tacoma","WA","98445",20345,41483
1871,"Samara Young",1969,7,"Female","4704 Essex Boulevard",NULL,"Piedmont","CA","94620",26391,53810
1872,"Angelica Long",1994,1,"Female","189 Washington Street","3774","Trinity","NC","27370",18657,38036
1873,"Nathaniel Lopez",1999,9,"Male","9895 El Camino Boulevard",NULL,"Buzzards Bay","MA","2532",23909,48747
1874,"Isabella Young",1990,8,"Female","225 Lake Boulevard",NULL,"Farmington","MI","48331",36817,75070
1875,"August Braun",1977,8,"Male","331 Oak Lane",NULL,"Antioch","CA","94531",28733,58584
1876,"Gloria Wright",1966,10,"Female","1132 Hill Street",NULL,"Boone","NC","28607",19604,39974
1877,"Aarav Farhad",1971,8,"Male","6035 Forest Avenue",NULL,"Bronx","NY","10460",13461,27447
1878,"Blaire Wright",1987,6,"Female","9384 Ocean Avenue",NULL,"Bartlesville","OK","74003",16453,33548
1879,"Raul Gao",1996,7,"Male","613 First Boulevard",NULL,"Saint Clairsville","OH","43950",20697,42200
1880,"Jessie Parker",2001,9,"Female","141 Sixth Boulevard",NULL,"Cochran","GA","31014",16413,33459
1881,"Joseph Schmidt",1941,9,"Male","6283 Rose Avenue",NULL,"Chantilly","VA","20152",46175,113514
1882,"Paris Powell",1982,2,"Female","8 Hillside Lane",NULL,"Colcord","OK","74338",12517,25524
1883,"Zayden Brown",1969,3,"Male","655 George Boulevard",NULL,"Laguna Beach","CA","92651",69236,141161
1884,"Kaylin Foster",1987,5,"Female","52292 East Street",NULL,"Baltimore","MD","21224",26431,53890
1885,"Gerardo Gonzalez",1959,12,"Male","575 Bayview Lane",NULL,"Franklin","TN","37067",36563,74550
1886,"Greta Turner",1938,3,"Female","44 Valley Boulevard",NULL,"Pottsboro","TX","75076",20874,32669
1887,"Allan Davis",1965,8,"Male","420 Oak Drive","1","Peckville","PA","18452",18432,37579
1888,"Randall Parker",1966,12,"Male","3512 Forest Street",NULL,"Mount Vernon","NY","10552",34646,70634
1889,"Kyng El-Mafouk",1968,10,"Male","207 Ocean View Street",NULL,"Berkeley Heights","NJ","7922",53790,109673
1890,"Liana Jones",1973,9,"Female","3276 Maple Street",NULL,"Waukegan","IL","60085",15770,32150
1891,"Ethan Smith",1978,2,"Male","9141 Ocean View Lane",NULL,"Riverside","IA","52327",22308,45475
1892,"Elsa Lee",1981,12,"Female","354 Federal Street",NULL,"Cleveland","OH","44120",21402,43634
1893,"Cooper Labelle",1996,9,"Male","8373 Birch Boulevard","30","New York","NY","10034",18525,37769
1894,"Matthew Murphy",1945,11,"Male","316 Grant Drive","2","Beaverdam","VA","23015",25937,24545
1895,"Eliza Morgan",1936,5,"Female","273 Elm Drive",NULL,"Oklahoma City","OK","73159",17070,33811
1896,"Kashton Farhad",1958,11,"Male","841 Wessex Boulevard",NULL,"Marion","IA","52302",25275,51528
1897,"Bella Lewis",1956,1,"Female","682 Federal Lane",NULL,"Dalton","GA","30720",19818,40407
1898,"Gabriela Price",1962,10,"Female","15664 Lafayette Street","10","Boulder","CO","80301",31377,63974
1899,"Amira Bailey",1960,11,"Female","723 Fourth Drive",NULL,"Eastford","CT","6242",25399,51788
1900,"Marie Rivera",1996,4,"Female","532 Lake Drive",NULL,"Waldorf","MD","20603",35114,71590
1901,"Chase Brown",1954,5,"Male","9079 Second Drive",NULL,"Blackville","SC","29817",12387,25257
1902,"Baylor Cook",1996,2,"Male","4779 Lafayette Avenue",NULL,"Ravenna","OH","44266",18907,38549
1903,"Conor Morales",1999,6,"Male","53 Elm Street",NULL,"Wailuku","HI","96793",22844,46580
1904,"Aiyana Robinson",1958,3,"Female","3374 Littlewood Street",NULL,"Richmond","CA","94804",21869,44583
1905,"Mariana Torres",1958,1,"Female","99 Fifth Street",NULL,"Elk Grove","CA","95624",25949,52908
1906,"Janelle Campbell",1989,8,"Female","847 Martin Luther King Lane","97","Ray City","GA","31645",13238,26996
1907,"Aydin Jenkins",2002,2,"Male","878 Summit Avenue","10","Victoria","TX","77901",16005,32635
1908,"Simon Diaz",1990,3,"Male","73 South Lane","32","Oriskany Falls","NY","13425",17681,36050
1909,"Charlie Phillips",1985,10,"Female","378 West Boulevard","88","Charlotte","NC","28215",17817,36324
1910,"Andre Faraday",1975,10,"Male","1915 Catherine Boulevard","287","Milford","DE","19963",18622,37965
1911,"Richard Peres",1962,12,"Male","2547 El Camino Street",NULL,"Lincoln Park","MI","48146",17094,34856
1912,"Jordan White",1956,3,"Female","642 Ocean View Lane",NULL,"Kissimmee","FL","34746",16150,32928
1913,"Maggie Ajami",1995,3,"Female","6768 Federal Avenue",NULL,"Fontana","CA","92335",13739,28011
1914,"Odin Schmidt",1960,8,"Male","8 Pine Street",NULL,"Lucasville","OH","45648",16336,33311
1915,"Leila Gomez",1997,4,"Female","655 Mountain View Lane",NULL,"Logan","UT","84321",17093,34852
1916,"Henley Russell",1998,11,"Female","1425 Fifth Street",NULL,"Wallington","NJ","7057",21827,44501
1917,"Benjamin Anderson",1966,11,"Male","914 Spruce Drive",NULL,"Maquon","IL","61458",14739,30054
1918,"Memphis Davis",1957,10,"Male","8278 Grant Lane","5","Delray Beach","FL","33445",20055,40891
1919,"Ariyah Bell",1982,7,"Female","6976 Ocean View Avenue",NULL,"Bothell","WA","98021",33226,67747
1920,"Vihaan Cook",1963,5,"Male","603 Lake Avenue",NULL,"Los Angeles","CA","90007",13002,26510
1921,"Malik Torres",1936,1,"Male","9 Lafayette Lane",NULL,"Colfax","WI","54730",19196,26676
1922,"Aylin Clark",1975,10,"Female","68 Rose Boulevard","8","Corpus Christi","TX","78418",22314,45497
1923,"Yahir Lopez",1932,4,"Male","770 Maple Street",NULL,"Broxton","GA","31519",14060,27971
1924,"Kayleigh Richardson",1988,9,"Female","2725 Jefferson Drive",NULL,"Louisville","KY","40299",25258,51501
1925,"Soren Hall",1998,3,"Male","727 Valley Stream Boulevard",NULL,"Easton","CT","6612",55814,113797
1926,"Zyaire Morales",2000,12,"Male","1749 Spruce Street",NULL,"Lampasas","TX","76550",16744,34134
1927,"Elaine Cox",1935,9,"Female","129 Sussex Street","1590","Concord","NC","28025",20570,16430
1928,"Harrison Green",1948,1,"Male","9380 Hill Drive",NULL,"Palm Bay","FL","32905",15318,16302
1929,"Anna King",1986,6,"Female","8740 Lafayette Drive",NULL,"Lindenhurst","NY","11757",26528,54091
1930,"Billy Roberts",1968,10,"Male","9070 Third Boulevard",NULL,"Willsboro","NY","12996",14415,29388
1931,"Lennon Richardson",1965,11,"Male","6831 Valley Boulevard",NULL,"San Rafael","CA","94901",30819,62837
1932,"Maxim Wright",1974,4,"Male","70 Tenth Boulevard","5040","Grand Forks","ND","58201",23910,48755
1933,"Morgan Merkel",1980,10,"Female","3863 River Avenue",NULL,"Lincoln","CA","95648",21829,44506
1934,"Wayne Hughes",1955,7,"Male","3315 Lake Lane",NULL,"Miltona","MN","56354",15325,31244
1935,"Aurora Phillips",1961,4,"Female","6077 Sixth Avenue",NULL,"Rockingham","NC","28379",15009,30605
1936,"Braylen Wright",1985,6,"Male","30 Catherine Street",NULL,"Andrews","SC","29510",14669,29907
1937,"Abram Fox",1998,8,"Male","41 East Boulevard","5","Tampa","FL","33617",18881,38497
1938,"Malik Reed",1985,4,"Male","7401 Seventh Street",NULL,"Manchester","TN","37355",16349,33336
1939,"Linda Carter",1940,5,"Female","265 Little Creek Street",NULL,"Mira Loma","CA","91752",19851,15470
1940,"Jaycee Reyes",1965,3,"Female","1635 Sussex Lane",NULL,"Upper Marlboro","MD","20774",33295,67890
1941,"Miguel Flores",1987,2,"Male","338 George Avenue",NULL,"Renton","WA","98059",33714,68741
1942,"Jasiah Jackson",1988,4,"Male","5157 Seventh Drive","8","San Marcos","CA","92069",22081,45025
1943,"Madelyn Lee",2002,2,"Female","521 Mountain View Lane",NULL,"Ridgecrest","CA","93555",22397,45664
1944,"Orion Moore",1999,12,"Male","1433 Rose Boulevard",NULL,"Hemet","CA","92545",15144,30882
1945,"Juan Bell",1999,10,"Male","6223 Maple Lane",NULL,"Bristol","TN","37620",17795,36283
1946,"Madeleine Rogers",1962,8,"Female","759 Madison Drive","50","Iuka","IL","62849",15976,32576
1947,"Bodie Long",1965,7,"Male","782 Hill Lane",NULL,"Fresno","CA","93725",13093,26696
1948,"Elisabeth Kelly",2000,12,"Female","4135 Valley Stream Lane",NULL,"Johnson City","TN","37615",23224,47350
1949,"Jon Adams",1961,2,"Male","621 Rose Avenue",NULL,"Pomona","CA","91768",16025,32678
1950,"Daniela Myers",2000,10,"Female","35 Fifth Street",NULL,"Stockton","CA","95219",31600,64428
1951,"Keaton Burns",1960,10,"Male","1089 Norfolk Avenue","164","Syracuse","NY","13212",20294,41379
1952,"Malaya Young",1955,5,"Female","893 Littlewood Lane",NULL,"Wilson","NC","27896",23756,55418
1953,"Mateo Collins",1961,9,"Male","2687 Burns Avenue","4","Ridgewood","NJ","7450",75378,153691
1954,"Raina Anwar",1979,9,"Female","7072 Mountain View Avenue",NULL,"Meeker","OK","74855",17730,36152
1955,"Leif Butler",1987,2,"Male","3904 Martin Luther King Drive","12","Monroe","NC","28110",19605,39975
1956,"Pierce Reed",1977,8,"Male","74 Sixth Avenue",NULL,"Omaha","NE","68164",28553,58223
1957,"Amanda Torres",1985,11,"Female","71858 Mountain View Street",NULL,"Menasha","WI","54952",22277,45419
1958,"Shmuel Jackson",1997,9,"Male","675 Norfolk Drive",NULL,"Houston","TX","77064",26420,53873
1959,"Tony Watson",1952,1,"Male","530 Federal Drive","6486","Middletown","NY","10940",22621,38689
1960,"Makai Lee",1994,8,"Male","9181 Elm Avenue",NULL,"Stockton","CA","95219",31600,64429
1961,"Valeria Perry",1999,1,"Female","6595 Summit Boulevard",NULL,"Carlisle","IA","50047",23347,47602
